schedule_id,station,eval_year,run_status,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,planned_total_irrigation,planned_total_n,mean_swfac,mean_nstres,yield_per_100mm_irrigation,yield_per_100kg_n,profit_score,daily_csv_path,notes
HLA2011_S0183,HLA,2011,ok,True,169,6853.3050537109375,16551.826171875,0.0003227538836654,0.0,225.0,0.0,225.0,0.0,0.0232550981482105,,3045.9133572048613,12.283050537109377,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0183_eval2011_daily.csv,
HLA2011_S0184,HLA,2011,ok,True,169,6835.904541015625,16154.462890625,0.0003071289102081,50.0,225.0,50.0,225.0,0.0,0.0285618739015251,13671.80908203125,3038.1797960069443,-12.890954589843744,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0184_eval2011_daily.csv,
HLA2011_S0185,HLA,2011,ok,True,169,6835.904541015625,16154.462890625,0.0003071289102081,50.0,225.0,100.0,225.0,0.0,0.0285618739015251,13671.80908203125,3038.1797960069443,-12.890954589843744,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0185_eval2011_daily.csv,
HLA2011_S0186,HLA,2011,ok,True,169,6807.677612304688,15940.89111328125,0.0002846679708454,50.0,225.0,50.0,225.0,0.0,0.0344561066853224,13615.355224609377,3025.6344943576387,-13.17322387695313,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0186_eval2011_daily.csv,
HLA2011_S0187,HLA,2011,ok,True,169,6779.0032958984375,15399.94873046875,0.0002617187565192,100.0,225.0,100.0,225.0,0.0,0.046244977141273,6779.0032958984375,3012.8903537326387,-38.45996704101563,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0187_eval2011_daily.csv,
HLA2011_S0188,HLA,2011,ok,True,169,6779.0032958984375,15399.94873046875,0.0002617187565192,100.0,225.0,150.0,225.0,0.0,0.046244977141273,6779.0032958984375,3012.8903537326387,-38.45996704101563,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0188_eval2011_daily.csv,
HLA2011_S0189,HLA,2011,ok,True,169,6807.677612304688,15940.89111328125,0.0002846679708454,50.0,225.0,100.0,225.0,0.0,0.0344561066853224,13615.355224609377,3025.6344943576387,-13.17322387695313,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0189_eval2011_daily.csv,
HLA2011_S0190,HLA,2011,ok,True,169,6779.0032958984375,15399.94873046875,0.0002617187565192,100.0,225.0,150.0,225.0,0.0,0.046244977141273,6779.0032958984375,3012.8903537326387,-38.45996704101563,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0190_eval2011_daily.csv,
HLA2011_S0191,HLA,2011,ok,True,169,6779.0032958984375,15399.94873046875,0.0002617187565192,100.0,225.0,200.0,225.0,0.0,0.046244977141273,6779.0032958984375,3012.8903537326387,-38.45996704101563,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0191_eval2011_daily.csv,
HLA2011_S0192,HLA,2011,ok,True,169,6820.8770751953125,16139.820556640623,0.0002978515694849,50.0,225.0,50.0,225.0,0.0,0.0297769537338843,13641.754150390623,3031.500922309028,-13.041229248046877,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0192_eval2011_daily.csv,
