schedule_id,station,eval_year,run_status,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,planned_total_irrigation,planned_total_n,mean_swfac,mean_nstres,yield_per_100mm_irrigation,yield_per_100kg_n,profit_score,daily_csv_path,notes
LCA2010_S0133,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,50.0,225.0,100.0,225.0,0.0,0.06831987526105798,12574.271240234375,2794.2824978298613,-18.378643798828122,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0133_eval2010_daily.csv,
LCA2010_S0134,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,50.0,225.0,50.0,225.0,0.0,0.06831987526105798,12574.271240234375,2794.2824978298613,-18.378643798828122,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0134_eval2010_daily.csv,
LCA2010_S0135,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,100.0,225.0,100.0,225.0,0.0,0.06831987526105798,6287.1356201171875,2794.2824978298613,-43.37864379882812,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0135_eval2010_daily.csv,
LCA2010_S0136,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,100.0,225.0,150.0,225.0,0.0,0.06831987526105798,6287.1356201171875,2794.2824978298613,-43.37864379882812,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0136_eval2010_daily.csv,
LCA2010_S0137,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,50.0,225.0,100.0,225.0,0.0,0.06831987526105798,12574.271240234375,2794.2824978298613,-18.378643798828122,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0137_eval2010_daily.csv,
LCA2010_S0138,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,100.0,225.0,150.0,225.0,0.0,0.06831987526105798,6287.1356201171875,2794.2824978298613,-43.37864379882812,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0138_eval2010_daily.csv,
LCA2010_S0139,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,100.0,225.0,200.0,225.0,0.0,0.06831987526105798,6287.1356201171875,2794.2824978298613,-43.37864379882812,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0139_eval2010_daily.csv,
LCA2010_S0140,LCA,2010,ok,True,92,6251.42333984375,10982.69287109375,0.8264479041099548,50.0,225.0,50.0,225.0,0.0,0.06913712685522826,12502.8466796875,2778.4103732638887,-18.735766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0140_eval2010_daily.csv,
LCA2010_S0141,LCA,2010,ok,True,92,6251.42333984375,10982.69287109375,0.8264479041099548,100.0,225.0,100.0,225.0,0.0,0.06913712685522826,6251.42333984375,2778.4103732638887,-43.735766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0141_eval2010_daily.csv,
LCA2010_S0142,LCA,2010,ok,True,92,6251.42333984375,10982.69287109375,0.8264479041099548,100.0,225.0,150.0,225.0,0.0,0.06913712685522826,6251.42333984375,2778.4103732638887,-43.735766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0142_eval2010_daily.csv,
LCA2010_S0143,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,100.0,225.0,100.0,225.0,0.0,0.06913712685522826,6251.42333984375,2778.4103732638887,-43.735766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0143_eval2010_daily.csv,
LCA2010_S0144,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,150.0,225.0,150.0,225.0,0.0,0.06913712685522826,4167.615559895833,2778.4103732638887,-68.73576660156249,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0144_eval2010_daily.csv,
LCA2010_S0145,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,150.0,225.0,200.0,225.0,0.0,0.06913712685522826,4167.615559895833,2778.4103732638887,-68.73576660156249,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0145_eval2010_daily.csv,
LCA2010_S0146,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,100.0,225.0,150.0,225.0,0.0,0.06913712685522826,6251.42333984375,2778.4103732638887,-43.735766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0146_eval2010_daily.csv,
LCA2010_S0147,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,150.0,225.0,200.0,225.0,0.0,0.06913712685522826,4167.615559895833,2778.4103732638887,-68.73576660156249,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0147_eval2010_daily.csv,
LCA2010_S0148,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,150.0,225.0,250.0,225.0,0.0,0.06913712685522826,4167.615559895833,2778.4103732638887,-68.73576660156249,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0148_eval2010_daily.csv,
LCA2010_S0149,LCA,2010,ok,True,92,6251.42333984375,10982.69287109375,0.8264479041099548,50.0,225.0,100.0,225.0,0.0,0.06913712685522826,12502.8466796875,2778.4103732638887,-18.735766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0149_eval2010_daily.csv,
LCA2010_S0150,LCA,2010,ok,True,92,6251.42333984375,10982.69287109375,0.8264479041099548,100.0,225.0,150.0,225.0,0.0,0.06913712685522826,6251.42333984375,2778.4103732638887,-43.735766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0150_eval2010_daily.csv,
