site,agent,dap,swfac,turfac,nstres,trnu,topwt,grnwt,xlai,ep,totir,reward,raw_action_anfer,raw_action_amir,real_action_anfer,real_action_amir
SY,null,119.0,0.0,,0.32675254344940186,,5589.2974853515625,2601.4593505859375,0.307898610830307,0.4533497095108032,0.0,29.08886731875828,-1.0,-1.0,0.0,0.0
SY,null,120.0,0.0,,0.34536850452423096,,5614.7735595703125,2684.5266723632812,0.2983362376689911,0.41501879692077637,0.0,25.86473604016492,-1.0,-1.0,0.0,0.0
SY,null,121.0,0.0,,0.3440277576446533,,5663.865966796875,2767.5942993164062,0.2890874147415161,0.800195038318634,0.0,49.57402607352341,-1.0,-1.0,0.0,0.0
SY,null,122.0,0.0,,0.3334296941757202,,5713.4393310546875,2850.66162109375,0.2802530527114868,0.8293024301528931,0.0,50.10045148457098,-1.0,-1.0,0.0,0.0
SY,null,123.0,0.0,,0.3347513675689697,,5746.385498046875,2933.7289428710938,0.27167314291000366,0.5458545088768005,0.0,33.51320787630657,-1.0,-1.0,0.0,0.0
SY,null,124.0,0.0,,0.33726966381073,,5753.9837646484375,3016.7962646484375,0.2633274495601654,0.1170818880200386,0.0,8.188524869956932,-1.0,-1.0,0.0,0.0
SY,null,125.0,0.0,,0.328640341758728,,5803.0902099609375,3099.8635864257812,0.2553327679634094,0.6440442204475403,0.0,49.551404616195164,-1.0,-1.0,0.0,0.0
SY,null,126.0,0.0,,0.3139970302581787,,5859.8529052734375,3182.930908203125,0.2477366328239441,0.7492791414260864,0.0,57.24884868349332,-1.0,-1.0,0.0,0.0
SY,null,127.0,0.0,,0.3262782096862793,,5894.5977783203125,3229.3405151367188,0.24023978412151337,0.6940359473228455,0.0,35.242870919024355,-1.0,-1.0,0.0,0.0
SY,null,128.0,0.0,,0.3057485818862915,,5940.3851318359375,3275.1278686523438,0.23317529261112213,0.6771365404129028,0.0,46.28439561237351,-1.0,-1.0,0.0,0.0
SY,null,129.0,0.0,,0.2955859303474426,,5979.732666015625,3314.476318359375,0.2264171540737152,0.5711677670478821,0.0,39.90352701483245,-1.0,-1.0,0.0,0.0
SY,null,130.0,0.0,,0.28234344720840454,,6025.023193359375,3359.7659301757812,0.21997980773448944,0.6395699977874756,0.0,45.86820530653385,-1.0,-1.0,0.0,0.0
SY,null,131.0,0.0,,0.27226322889328003,,6060.1123046875,3394.8553466796875,0.21381786465644836,0.4968474805355072,0.0,35.70616597529551,-1.0,-1.0,0.0,0.0
SY,null,132.0,0.0,,0.24431735277175903,,6060.1123046875,3394.8553466796875,0.21381786465644836,0.6000121831893921,0.0,0.6170546471705141,-1.0,-1.0,0.0,0.0
SY,null,133.0,0.0,,0.24431735277175903,,6060.1123046875,3394.8553466796875,0.21381786465644836,0.5008715987205505,0.0,0.6170546471705141,-1.0,-1.0,0.0,0.0
SY,null,134.0,0.0,,0.24431735277175903,,6060.1123046875,3394.8553466796875,0.21381786465644836,0.39546066522598267,0.0,0.6170546471705141,-1.0,-1.0,0.0,0.0
SY,null,134.0,0.0,,0.24431735277175903,,6060.1123046875,3394.8553466796875,0.21381786465644836,0.39546066522598267,0.0,0.0,-1.0,-1.0,0.0,0.0
