site,agent,dap,swfac,nstres,trnu,topwt,grnwt,xlai,ep,totir,reward,raw_action_anfer,raw_action_amir,real_action_anfer,real_action_amir
YC,null,80.0,0.0,0.3427972197532654,,3704.090576171875,569.6413803100586,0.40727606415748596,1.353948712348938,0.0,44.49783158702487,-1.0,-1.0,0.0,0.0
YC,null,81.0,0.0,0.3329077363014221,,3748.2208251953125,613.7716674804688,0.39483872056007385,1.1934089660644531,0.0,44.49317012295986,-1.0,-1.0,0.0,0.0
YC,null,82.0,0.0,0.322582483291626,,3792.3513793945312,657.9019927978516,0.38295114040374756,1.0648131370544434,0.0,44.485564458642116,-1.0,-1.0,0.0,0.0
YC,null,83.0,0.0,0.3123286962509155,,3836.4816284179688,702.0323181152344,0.3715849816799164,1.0442579984664917,0.0,44.48271275454338,-1.0,-1.0,0.0,0.0
YC,null,84.0,0.0,0.30351728200912476,,3880.6118774414062,746.1626434326172,0.36069256067276,0.9017977118492126,0.0,44.44496787443486,-1.0,-1.0,0.0,0.0
YC,null,85.0,0.0,0.299915075302124,,3901.4111328125,790.2928924560547,0.3501736521720886,0.3371468782424927,0.0,21.062880337154326,-1.0,-1.0,0.0,0.0
YC,null,86.0,0.0,0.2965792417526245,,3958.5397338867188,834.4232177734375,0.3400101959705353,1.2056033611297607,0.0,57.37956422437566,-1.0,-1.0,0.0,0.0
YC,null,87.0,0.0,0.2849147915840149,,4013.0029296875,878.5535430908203,0.3303069472312927,1.2128219604492188,0.0,54.69394947441278,-1.0,-1.0,0.0,0.0
YC,null,88.0,0.0,0.2895575165748596,,4057.1331787109375,922.6838684082031,0.3208167254924774,1.0253654718399048,0.0,44.41573440057286,-1.0,-1.0,0.0,0.0
YC,null,89.0,0.0,0.28986793756484985,,4101.263427734375,966.8141937255859,0.3115949034690857,0.8443472385406494,0.0,44.438390013965915,-1.0,-1.0,0.0,0.0
YC,null,90.0,0.0,0.2851249575614929,,4145.393981933594,1010.9445190429688,0.30269989371299744,0.9814611077308655,0.0,44.460983628289156,-1.0,-1.0,0.0,0.0
YC,null,91.0,0.0,0.2778533697128296,,4189.5245361328125,1055.0747680664062,0.2941505014896393,0.8401651382446289,0.0,44.48064243473888,-1.0,-1.0,0.0,0.0
YC,null,92.0,0.0,0.2693026065826416,,4233.65478515625,1099.205093383789,0.28594741225242615,0.7794843912124634,0.0,44.469599353833985,-1.0,-1.0,0.0,0.0
YC,null,93.0,0.0,0.26131993532180786,,4262.817687988281,1143.3354949951172,0.2780681848526001,0.47999107837677,0.0,29.4863667571744,-1.0,-1.0,0.0,0.0
YC,null,94.0,0.0,0.25779205560684204,,4276.4093017578125,1187.4658203125,0.27044692635536194,0.20900778472423553,0.0,13.901777310471763,-1.0,-1.0,0.0,0.0
YC,null,95.0,0.0,0.24626696109771729,,4321.409606933594,1231.5962219238281,0.26316434144973755,0.7153003811836243,0.0,45.28630614053705,-1.0,-1.0,0.0,0.0
YC,null,96.0,0.0,0.22737419605255127,,4356.564025878906,1275.7266235351562,0.2562851011753082,0.5394744873046875,0.0,35.43398871055099,-1.0,-1.0,0.0,0.0
YC,null,97.0,0.0,0.2250034213066101,,4368.9337158203125,1319.8570251464844,0.24961097538471222,0.1908310055732727,0.0,12.660978814103277,-1.0,-1.0,0.0,0.0
YC,null,98.0,0.0,0.2222641110420227,,4386.056213378906,1363.9872741699219,0.2431390881538391,0.24369560182094574,0.0,17.388920884454997,-1.0,-1.0,0.0,0.0
YC,null,99.0,0.0,0.21256232261657715,,4399.594421386719,1408.11767578125,0.2369333952665329,0.17769086360931396,0.0,13.78209166295464,-1.0,-1.0,0.0,0.0
YC,null,100.0,0.0,0.20898455381393433,,4413.38623046875,1451.1973571777344,0.23092135787010193,0.17806051671504974,0.0,14.021900752959858,-1.0,-1.0,0.0,0.0
YC,null,101.0,0.0,0.19995588064193726,,4413.38623046875,1451.1973571777344,0.23092135787010193,0.5663727521896362,0.0,0.23009167092860938,-1.0,-1.0,0.0,0.0
YC,null,102.0,0.0,0.19995588064193726,,4413.38623046875,1451.1973571777344,0.23092135787010193,0.14881742000579834,0.0,0.23009167092860938,-1.0,-1.0,0.0,0.0
YC,null,103.0,0.0,0.19995588064193726,,4413.38623046875,1451.1973571777344,0.23092135787010193,0.24581491947174072,0.0,0.23009167092860938,-1.0,-1.0,0.0,0.0
YC,null,104.0,0.0,0.19995588064193726,,4413.38623046875,1451.1973571777344,0.23092135787010193,0.39190712571144104,0.0,0.23009167092860938,-1.0,-1.0,0.0,0.0
YC,null,105.0,0.0,0.19995588064193726,,4413.38623046875,1451.1973571777344,0.23092135787010193,0.6639814376831055,0.0,0.23009167092860938,-1.0,-1.0,0.0,0.0
YC,null,105.0,0.0,0.19995588064193726,,4413.38623046875,1451.1973571777344,0.23092135787010193,0.6639814376831055,0.0,0.0,-1.0,-1.0,0.0,0.0
